geography,count,total,student,employment,employmentType,fullTime,id
E07000243,5705,71239,active (excluding full-time students),In employment,Self-employed without employees,NA,7089
E07000243,2151,71239,active (excluding full-time students),In employment,Self-employed without employees,Part,7090
E07000243,3554,71239,active (excluding full-time students),In employment,Self-employed without employees,Full,7091
E07000243,2006,71239,active (excluding full-time students),Unemployed,NA,NA,7092
E07000243,1525,71239,active and a full-time student,NA,NA,NA,7093
E07000243,1177,71239,active and a full-time student,In employment,NA,NA,7094
E07000243,1098,71239,active and a full-time student,In employment,Employee,NA,7095
E07000243,844,71239,active and a full-time student,In employment,Employee,Part,7096
E07000243,254,71239,active and a full-time student,In employment,Employee,Full,7097
E07000243,19,71239,active and a full-time student,In employment,Self-employed with employees,NA,7098
E07000243,10,71239,active and a full-time student,In employment,Self-employed with employees,Part,7099
E07000243,9,71239,active and a full-time student,In employment,Self-employed with employees,Full,7100
E07000243,60,71239,active and a full-time student,In employment,Self-employed without employees,NA,7101
E07000243,39,71239,active and a full-time student,In employment,Self-employed without employees,Part,7102
E07000243,21,71239,active and a full-time student,In employment,Self-employed without employees,Full,7103
E07000243,348,71239,active and a full-time student,Unemployed,NA,NA,7104
E07000243,23422,71239,inactive,NA,NA,NA,7105
E07000243,12887,71239,inactive,Retired,NA,NA,7106
E07000243,2530,71239,inactive,Student,NA,NA,7107
E07000243,3258,71239,inactive,Looking after home or family,NA,NA,7108
E07000243,2689,71239,inactive,Long-term sick or disabled,NA,NA,7109
E07000243,2058,71239,inactive,Other,NA,NA,7110
E07000244,108895,206721,active (excluding full-time students),NA,NA,NA,7111
E07000244,104221,206721,active (excluding full-time students),In employment,NA,NA,7112
E07000244,84427,206721,active (excluding full-time students),In employment,Employee,NA,7113
E07000244,26352,206721,active (excluding full-time students),In employment,Employee,Part,7114
E07000244,58075,206721,active (excluding full-time students),In employment,Employee,Full,7115
E07000244,2996,206721,active (excluding full-time students),In employment,Self-employed with employees,NA,7116
E07000244,700,206721,active (excluding full-time students),In employment,Self-employed with employees,Part,7117
E07000244,2296,206721,active (excluding full-time students),In employment,Self-employed with employees,Full,7118
E07000244,16798,206721,active (excluding full-time students),In employment,Self-employed without employees,NA,7119
E07000244,7964,206721,active (excluding full-time students),In employment,Self-employed without employees,Part,7120
E07000244,8834,206721,active (excluding full-time students),In employment,Self-employed without employees,Full,7121
E07000244,4674,206721,active (excluding full-time students),Unemployed,NA,NA,7122
E07000244,2912,206721,active and a full-time student,NA,NA,NA,7123
E07000244,2146,206721,active and a full-time student,In employment,NA,NA,7124
E07000244,2046,206721,active and a full-time student,In employment,Employee,NA,7125
E07000244,1747,206721,active and a full-time student,In employment,Employee,Part,7126
E07000244,299,206721,active and a full-time student,In employment,Employee,Full,7127
E07000244,7,206721,active and a full-time student,In employment,Self-employed with employees,NA,7128
E07000244,6,206721,active and a full-time student,In employment,Self-employed with employees,Part,7129
E07000244,1,206721,active and a full-time student,In employment,Self-employed with employees,Full,7130
E07000244,93,206721,active and a full-time student,In employment,Self-employed without employees,NA,7131
E07000244,75,206721,active and a full-time student,In employment,Self-employed without employees,Part,7132
E07000244,18,206721,active and a full-time student,In employment,Self-employed without employees,Full,7133
E07000244,766,206721,active and a full-time student,Unemployed,NA,NA,7134
E07000244,94914,206721,inactive,NA,NA,NA,7135
E07000244,66009,206721,inactive,Retired,NA,NA,7136
E07000244,6415,206721,inactive,Student,NA,NA,7137
E07000244,8861,206721,inactive,Looking after home or family,NA,NA,7138
E07000244,8477,206721,inactive,Long-term sick or disabled,NA,NA,7139
E07000244,5152,206721,inactive,Other,NA,NA,7140
E07000245,90755,148130,active (excluding full-time students),NA,NA,NA,7141
E07000245,87626,148130,active (excluding full-time students),In employment,NA,NA,7142
E07000245,74292,148130,active (excluding full-time students),In employment,Employee,NA,7143
E07000245,17801,148130,active (excluding full-time students),In employment,Employee,Part,7144
E07000245,56491,148130,active (excluding full-time students),In employment,Employee,Full,7145
E07000245,2044,148130,active (excluding full-time students),In employment,Self-employed with employees,NA,7146
E07000245,452,148130,active (excluding full-time students),In employment,Self-employed with employees,Part,7147
E07000245,1592,148130,active (excluding full-time students),In employment,Self-employed with employees,Full,7148
E07000245,11290,148130,active (excluding full-time students),In employment,Self-employed without employees,NA,7149
E07000245,4928,148130,active (excluding full-time students),In employment,Self-employed without employees,Part,7150
E07000245,6362,148130,active (excluding full-time students),In employment,Self-employed without employees,Full,7151
E07000245,3129,148130,active (excluding full-time students),Unemployed,NA,NA,7152
E07000245,2448,148130,active and a full-time student,NA,NA,NA,7153
E07000245,1996,148130,active and a full-time student,In employment,NA,NA,7154
E07000245,1906,148130,active and a full-time student,In employment,Employee,NA,7155
E07000245,1370,148130,active and a full-time student,In employment,Employee,Part,7156
E07000245,536,148130,active and a full-time student,In employment,Employee,Full,7157
E07000245,0,148130,active and a full-time student,In employment,Self-employed with employees,NA,7158
E07000245,0,148130,active and a full-time student,In employment,Self-employed with employees,Part,7159
E07000245,0,148130,active and a full-time student,In employment,Self-employed with employees,Full,7160
E07000245,90,148130,active and a full-time student,In employment,Self-employed without employees,NA,7161
E07000245,61,148130,active and a full-time student,In employment,Self-employed without employees,Part,7162
E07000245,29,148130,active and a full-time student,In employment,Self-employed without employees,Full,7163
E07000245,452,148130,active and a full-time student,Unemployed,NA,NA,7164
E07000245,54927,148130,inactive,NA,NA,NA,7165
E07000245,34831,148130,inactive,Retired,NA,NA,7166
E07000245,4541,148130,inactive,Student,NA,NA,7167
E07000245,6102,148130,inactive,Looking after home or family,NA,NA,7168
E07000245,4395,148130,inactive,Long-term sick or disabled,NA,NA,7169
E07000245,5058,148130,inactive,Other,NA,NA,7170
E07000246,74257,131294,active (excluding full-time students),NA,NA,NA,7171
E07000246,71771,131294,active (excluding full-time students),In employment,NA,NA,7172
E07000246,57898,131294,active (excluding full-time students),In employment,Employee,NA,7173
E07000246,16685,131294,active (excluding full-time students),In employment,Employee,Part,7174
E07000246,41213,131294,active (excluding full-time students),In employment,Employee,Full,7175
E07000246,2039,131294,active (excluding full-time students),In employment,Self-employed with employees,NA,7176
E07000246,460,131294,active (excluding full-time students),In employment,Self-employed with employees,Part,7177
E07000246,1579,131294,active (excluding full-time students),In employment,Self-employed with employees,Full,7178
E07000246,11834,131294,active (excluding full-time students),In employment,Self-employed without employees,NA,7179
E07000246,5264,131294,active (excluding full-time students),In employment,Self-employed without employees,Part,7180
E07000246,6570,131294,active (excluding full-time students),In employment,Self-employed without employees,Full,7181
E07000246,2486,131294,active (excluding full-time students),Unemployed,NA,NA,7182
E07000246,1956,131294,active and a full-time student,NA,NA,NA,7183
E07000246,1522,131294,active and a full-time student,In employment,NA,NA,7184
E07000246,1423,131294,active and a full-time student,In employment,Employee,NA,7185
E07000246,1140,131294,active and a full-time student,In employment,Employee,Part,7186
E07000246,283,131294,active and a full-time student,In employment,Employee,Full,7187
E07000246,12,131294,active and a full-time student,In employment,Self-employed with employees,NA,7188
E07000246,5,131294,active and a full-time student,In employment,Self-employed with employees,Part,7189
E07000246,7,131294,active and a full-time student,In employment,Self-employed with employees,Full,7190
E07000246,87,131294,active and a full-time student,In employment,Self-employed without employees,NA,7191
E07000246,69,131294,active and a full-time student,In employment,Self-employed without employees,Part,7192
E07000246,18,131294,active and a full-time student,In employment,Self-employed without employees,Full,7193
E07000246,434,131294,active and a full-time student,Unemployed,NA,NA,7194
E07000246,55081,131294,inactive,NA,NA,NA,7195
E07000246,38235,131294,inactive,Retired,NA,NA,7196
E07000246,4111,131294,inactive,Student,NA,NA,7197
E07000246,4575,131294,inactive,Looking after home or family,NA,NA,7198
E07000246,5079,131294,inactive,Long-term sick or disabled,NA,NA,7199
E07000246,3081,131294,inactive,Other,NA,NA,7200
E08000001,129353,232293,active (excluding full-time students),NA,NA,NA,7201
E08000001,121631,232293,active (excluding full-time students),In employment,NA,NA,7202
E08000001,103060,232293,active (excluding full-time students),In employment,Employee,NA,7203
E08000001,28697,232293,active (excluding full-time students),In employment,Employee,Part,7204
E08000001,74363,232293,active (excluding full-time students),In employment,Employee,Full,7205
E08000001,3426,232293,active (excluding full-time students),In employment,Self-employed with employees,NA,7206
E08000001,984,232293,active (excluding full-time students),In employment,Self-employed with employees,Part,7207
E08000001,2442,232293,active (excluding full-time students),In employment,Self-employed with employees,Full,7208
E08000001,15145,232293,active (excluding full-time students),In employment,Self-employed without employees,NA,7209
E08000001,6675,232293,active (excluding full-time students),In employment,Self-employed without employees,Part,7210
E08000001,8470,232293,active (excluding full-time students),In employment,Self-employed without employees,Full,7211
E08000001,7722,232293,active (excluding full-time students),Unemployed,NA,NA,7212
E08000001,5189,232293,active and a full-time student,NA,NA,NA,7213
E08000001,3808,232293,active and a full-time student,In employment,NA,NA,7214
E08000001,3598,232293,active and a full-time student,In employment,Employee,NA,7215
E08000001,2963,232293,active and a full-time student,In employment,Employee,Part,7216
E08000001,635,232293,active and a full-time student,In employment,Employee,Full,7217
E08000001,33,232293,active and a full-time student,In employment,Self-employed with employees,NA,7218
E08000001,24,232293,active and a full-time student,In employment,Self-employed with employees,Part,7219
E08000001,9,232293,active and a full-time student,In employment,Self-employed with employees,Full,7220
E08000001,177,232293,active and a full-time student,In employment,Self-employed without employees,NA,7221
E08000001,132,232293,active and a full-time student,In employment,Self-employed without employees,Part,7222
E08000001,45,232293,active and a full-time student,In employment,Self-employed without employees,Full,7223
E08000001,1381,232293,active and a full-time student,Unemployed,NA,NA,7224
E08000001,97751,232293,inactive,NA,NA,NA,7225
E08000001,48899,232293,inactive,Retired,NA,NA,7226
E08000001,12682,232293,inactive,Student,NA,NA,7227
E08000001,14930,232293,inactive,Looking after home or family,NA,NA,7228
E08000001,12638,232293,inactive,Long-term sick or disabled,NA,NA,7229
E08000001,8602,232293,inactive,Other,NA,NA,7230
E08000002,90612,154871,active (excluding full-time students),NA,NA,NA,7231
E08000002,86358,154871,active (excluding full-time students),In employment,NA,NA,7232
E08000002,73055,154871,active (excluding full-time students),In employment,Employee,NA,7233
E08000002,18903,154871,active (excluding full-time students),In employment,Employee,Part,7234
E08000002,54152,154871,active (excluding full-time students),In employment,Employee,Full,7235
E08000002,2358,154871,active (excluding full-time students),In employment,Self-employed with employees,NA,7236
E08000002,611,154871,active (excluding full-time students),In employment,Self-employed with employees,Part,7237
E08000002,1747,154871,active (excluding full-time students),In employment,Self-employed with employees,Full,7238
E08000002,10945,154871,active (excluding full-time students),In employment,Self-employed without employees,NA,7239
E08000002,4915,154871,active (excluding full-time students),In employment,Self-employed without employees,Part,7240
E08000002,6030,154871,active (excluding full-time students),In employment,Self-employed without employees,Full,7241
E08000002,4254,154871,active (excluding full-time students),Unemployed,NA,NA,7242
E08000002,2849,154871,active and a full-time student,NA,NA,NA,7243
E08000002,2123,154871,active and a full-time student,In employment,NA,NA,7244
E08000002,2016,154871,active and a full-time student,In employment,Employee,NA,7245
E08000002,1625,154871,active and a full-time student,In employment,Employee,Part,7246
E08000002,391,154871,active and a full-time student,In employment,Employee,Full,7247
E08000002,12,154871,active and a full-time student,In employment,Self-employed with employees,NA,7248
E08000002,7,154871,active and a full-time student,In employment,Self-employed with employees,Part,7249
E08000002,5,154871,active and a full-time student,In employment,Self-employed with employees,Full,7250
E08000002,95,154871,active and a full-time student,In employment,Self-employed without employees,NA,7251
E08000002,70,154871,active and a full-time student,In employment,Self-employed without employees,Part,7252
E08000002,25,154871,active and a full-time student,In employment,Self-employed without employees,Full,7253
E08000002,726,154871,active and a full-time student,Unemployed,NA,NA,7254
E08000002,61410,154871,inactive,NA,NA,NA,7255
E08000002,34232,154871,inactive,Retired,NA,NA,7256
E08000002,7503,154871,inactive,Student,NA,NA,7257
E08000002,7328,154871,inactive,Looking after home or family,NA,NA,7258
E08000002,7258,154871,inactive,Long-term sick or disabled,NA,NA,7259
E08000002,5089,154871,inactive,Other,NA,NA,7260
E08000003,237667,437958,active (excluding full-time students),NA,NA,NA,7261
E08000003,219969,437958,active (excluding full-time students),In employment,NA,NA,7262
E08000003,187849,437958,active (excluding full-time students),In employment,Employee,NA,7263
E08000003,48366,437958,active (excluding full-time students),In employment,Employee,Part,7264
E08000003,139483,437958,active (excluding full-time students),In employment,Employee,Full,7265
E08000003,5233,437958,active (excluding full-time students),In employment,Self-employed with employees,NA,7266
E08000003,1672,437958,active (excluding full-time students),In employment,Self-employed with employees,Part,7267
E08000003,3561,437958,active (excluding full-time students),In employment,Self-employed with employees,Full,7268
E08000003,26887,437958,active (excluding full-time students),In employment,Self-employed without employees,NA,7269
E08000003,12839,437958,active (excluding full-time students),In employment,Self-employed without employees,Part,7270
E08000003,14048,437958,active (excluding full-time students),In employment,Self-employed without employees,Full,7271
E08000003,17698,437958,active (excluding full-time students),Unemployed,NA,NA,7272
E08000003,21621,437958,active and a full-time student,NA,NA,NA,7273
E08000003,14315,437958,active and a full-time student,In employment,NA,NA,7274
E08000003,12896,437958,active and a full-time student,In employment,Employee,NA,7275
E08000003,10333,437958,active and a full-time student,In employment,Employee,Part,7276
E08000003,2563,437958,active and a full-time student,In employment,Employee,Full,7277
E08000003,128,437958,active and a full-time student,In employment,Self-employed with employees,NA,7278
E08000003,98,437958,active and a full-time student,In employment,Self-employed with employees,Part,7279
E08000003,30,437958,active and a full-time student,In employment,Self-employed with employees,Full,7280
E08000003,1291,437958,active and a full-time student,In employment,Self-employed without employees,NA,7281
E08000003,1117,437958,active and a full-time student,In employment,Self-employed without employees,Part,7282
E08000003,174,437958,active and a full-time student,In employment,Self-employed without employees,Full,7283
E08000003,7306,437958,active and a full-time student,Unemployed,NA,NA,7284
E08000003,178670,437958,inactive,NA,NA,NA,7285
E08000003,46637,437958,inactive,Retired,NA,NA,7286
E08000003,57182,437958,inactive,Student,NA,NA,7287
E08000003,28875,437958,inactive,Looking after home or family,NA,NA,7288
E08000003,25709,437958,inactive,Long-term sick or disabled,NA,NA,7289
E08000003,20267,437958,inactive,Other,NA,NA,7290
E08000004,102047,187035,active (excluding full-time students),NA,NA,NA,7291
E08000004,95477,187035,active (excluding full-time students),In employment,NA,NA,7292
E08000004,80795,187035,active (excluding full-time students),In employment,Employee,NA,7293
E08000004,22987,187035,active (excluding full-time students),In employment,Employee,Part,7294
E08000004,57808,187035,active (excluding full-time students),In employment,Employee,Full,7295
E08000004,2647,187035,active (excluding full-time students),In employment,Self-employed with employees,NA,7296
E08000004,812,187035,active (excluding full-time students),In employment,Self-employed with employees,Part,7297
E08000004,1835,187035,active (excluding full-time students),In employment,Self-employed with employees,Full,7298
E08000004,12035,187035,active (excluding full-time students),In employment,Self-employed without employees,NA,7299
E08000004,5349,187035,active (excluding full-time students),In employment,Self-employed without employees,Part,7300
E08000004,6686,187035,active (excluding full-time students),In employment,Self-employed without employees,Full,7301
E08000004,6570,187035,active (excluding full-time students),Unemployed,NA,NA,7302
E08000004,3919,187035,active and a full-time student,NA,NA,NA,7303
E08000004,2729,187035,active and a full-time student,In employment,NA,NA,7304
E08000004,2530,187035,active and a full-time student,In employment,Employee,NA,7305
E08000004,2039,187035,active and a full-time student,In employment,Employee,Part,7306
E08000004,491,187035,active and a full-time student,In employment,Employee,Full,7307
E08000004,32,187035,active and a full-time student,In employment,Self-employed with employees,NA,7308
E08000004,23,187035,active and a full-time student,In employment,Self-employed with employees,Part,7309
E08000004,9,187035,active and a full-time student,In employment,Self-employed with employees,Full,7310
E08000004,167,187035,active and a full-time student,In employment,Self-employed without employees,NA,7311
E08000004,125,187035,active and a full-time student,In employment,Self-employed without employees,Part,7312
E08000004,42,187035,active and a full-time student,In employment,Self-employed without employees,Full,7313
E08000004,1190,187035,active and a full-time student,Unemployed,NA,NA,7314
E08000004,81069,187035,inactive,NA,NA,NA,7315
E08000004,36927,187035,inactive,Retired,NA,NA,7316
E08000004,11645,187035,inactive,Student,NA,NA,7317
E08000004,13831,187035,inactive,Looking after home or family,NA,NA,7318
E08000004,10553,187035,inactive,Long-term sick or disabled,NA,NA,7319
E08000004,8113,187035,inactive,Other,NA,NA,7320
E08000005,97674,174947,active (excluding full-time students),NA,NA,NA,7321
E08000005,91986,174947,active (excluding full-time students),In employment,NA,NA,7322
E08000005,78165,174947,active (excluding full-time students),In employment,Employee,NA,7323
E08000005,20200,174947,active (excluding full-time students),In employment,Employee,Part,7324
E08000005,57965,174947,active (excluding full-time students),In employment,Employee,Full,7325
E08000005,2437,174947,active (excluding full-time students),In employment,Self-employed with employees,NA,7326
E08000005,676,174947,active (excluding full-time students),In employment,Self-employed with employees,Part,7327
E08000005,1761,174947,active (excluding full-time students),In employment,Self-employed with employees,Full,7328
E08000005,11384,174947,active (excluding full-time students),In employment,Self-employed without employees,NA,7329
E08000005,4811,174947,active (excluding full-time students),In employment,Self-employed without employees,Part,7330
E08000005,6573,174947,active (excluding full-time students),In employment,Self-employed without employees,Full,7331
E08000005,5688,174947,active (excluding full-time students),Unemployed,NA,NA,7332
E08000005,3395,174947,active and a full-time student,NA,NA,NA,7333
E08000005,2473,174947,active and a full-time student,In employment,NA,NA,7334
E08000005,2337,174947,active and a full-time student,In employment,Employee,NA,7335
E08000005,1802,174947,active and a full-time student,In employment,Employee,Part,7336
E08000005,535,174947,active and a full-time student,In employment,Employee,Full,7337
E08000005,13,174947,active and a full-time student,In employment,Self-employed with employees,NA,7338
E08000005,5,174947,active and a full-time student,In employment,Self-employed with employees,Part,7339
E08000005,8,174947,active and a full-time student,In employment,Self-employed with employees,Full,7340
E08000005,123,174947,active and a full-time student,In employment,Self-employed without employees,NA,7341
E08000005,84,174947,active and a full-time student,In employment,Self-employed without employees,Part,7342
E08000005,39,174947,active and a full-time student,In employment,Self-employed without employees,Full,7343
E08000005,922,174947,active and a full-time student,Unemployed,NA,NA,7344
E08000005,73878,174947,inactive,NA,NA,NA,7345
E08000005,35211,174947,inactive,Retired,NA,NA,7346
E08000005,9484,174947,inactive,Student,NA,NA,7347
E08000005,11489,174947,inactive,Looking after home or family,NA,NA,7348
E08000005,10344,174947,inactive,Long-term sick or disabled,NA,NA,7349
E08000005,7350,174947,inactive,Other,NA,NA,7350
E08000006,130228,216921,active (excluding full-time students),NA,NA,NA,7351
E08000006,122358,216921,active (excluding full-time students),In employment,NA,NA,7352
E08000006,106679,216921,active (excluding full-time students),In employment,Employee,NA,7353
E08000006,25000,216921,active (excluding full-time students),In employment,Employee,Part,7354
E08000006,81679,216921,active (excluding full-time students),In employment,Employee,Full,7355
E08000006,2518,216921,active (excluding full-time students),In employment,Self-employed with employees,NA,7356
E08000006,643,216921,active (excluding full-time students),In employment,Self-employed with employees,Part,7357
E08000006,1875,216921,active (excluding full-time students),In employment,Self-employed with employees,Full,7358
E08000006,13161,216921,active (excluding full-time students),In employment,Self-employed without employees,NA,7359
E08000006,5459,216921,active (excluding full-time students),In employment,Self-employed without employees,Part,7360
E08000006,7702,216921,active (excluding full-time students),In employment,Self-employed without employees,Full,7361
E08000006,7870,216921,active (excluding full-time students),Unemployed,NA,NA,7362
E08000006,7552,216921,active and a full-time student,NA,NA,NA,7363
E08000006,5247,216921,active and a full-time student,In employment,NA,NA,7364
E08000006,4824,216921,active and a full-time student,In employment,Employee,NA,7365
E08000006,3849,216921,active and a full-time student,In employment,Employee,Part,7366
E08000006,975,216921,active and a full-time student,In employment,Employee,Full,7367
E08000006,47,216921,active and a full-time student,In employment,Self-employed with employees,NA,7368
E08000006,33,216921,active and a full-time student,In employment,Self-employed with employees,Part,7369
E08000006,14,216921,active and a full-time student,In employment,Self-employed with employees,Full,7370
E08000006,376,216921,active and a full-time student,In employment,Self-employed without employees,NA,7371
E08000006,310,216921,active and a full-time student,In employment,Self-employed without employees,Part,7372
E08000006,66,216921,active and a full-time student,In employment,Self-employed without employees,Full,7373
E08000006,2305,216921,active and a full-time student,Unemployed,NA,NA,7374
E08000006,79141,216921,inactive,NA,NA,NA,7375
E08000006,33800,216921,inactive,Retired,NA,NA,7376
E08000006,14446,216921,inactive,Student,NA,NA,7377
E08000006,10104,216921,inactive,Looking after home or family,NA,NA,7378
E08000006,12153,216921,inactive,Long-term sick or disabled,NA,NA,7379
E08000006,8638,216921,inactive,Other,NA,NA,7380
E08000007,142922,238927,active (excluding full-time students),NA,NA,NA,7381
E08000007,137018,238927,active (excluding full-time students),In employment,NA,NA,7382
E08000007,115549,238927,active (excluding full-time students),In employment,Employee,NA,7383
E08000007,29159,238927,active (excluding full-time students),In employment,Employee,Part,7384
E08000007,86390,238927,active (excluding full-time students),In employment,Employee,Full,7385
E08000007,3753,238927,active (excluding full-time students),In employment,Self-employed with employees,NA,7386
E08000007,848,238927,active (excluding full-time students),In employment,Self-employed with employees,Part,7387
E08000007,2905,238927,active (excluding full-time students),In employment,Self-employed with employees,Full,7388
E08000007,17716,238927,active (excluding full-time students),In employment,Self-employed without employees,NA,7389
E08000007,7914,238927,active (excluding full-time students),In employment,Self-employed without employees,Part,7390
E08000007,9802,238927,active (excluding full-time students),In employment,Self-employed without employees,Full,7391
E08000007,5904,238927,active (excluding full-time students),Unemployed,NA,NA,7392
E08000007,3622,238927,active and a full-time student,NA,NA,NA,7393
E08000007,2788,238927,active and a full-time student,In employment,NA,NA,7394
E08000007,2627,238927,active and a full-time student,In employment,Employee,NA,7395
E08000007,2145,238927,active and a full-time student,In employment,Employee,Part,7396
E08000007,482,238927,active and a full-time student,In employment,Employee,Full,7397
E08000007,17,238927,active and a full-time student,In employment,Self-employed with employees,NA,7398
E08000007,11,238927,active and a full-time student,In employment,Self-employed with employees,Part,7399
E08000007,6,238927,active and a full-time student,In employment,Self-employed with employees,Full,7400
E08000007,144,238927,active and a full-time student,In employment,Self-employed without employees,NA,7401
E08000007,122,238927,active and a full-time student,In employment,Self-employed without employees,Part,7402
E08000007,22,238927,active and a full-time student,In employment,Self-employed without employees,Full,7403
E08000007,834,238927,active and a full-time student,Unemployed,NA,NA,7404
E08000007,92383,238927,inactive,NA,NA,NA,7405
E08000007,57654,238927,inactive,Retired,NA,NA,7406
E08000007,9376,238927,inactive,Student,NA,NA,7407
E08000007,9137,238927,inactive,Looking after home or family,NA,NA,7408
E08000007,9920,238927,inactive,Long-term sick or disabled,NA,NA,7409
E08000007,6296,238927,inactive,Other,NA,NA,7410
E08000008,108864,185136,active (excluding full-time students),NA,NA,NA,7411
E08000008,103326,185136,active (excluding full-time students),In employment,NA,NA,7412
E08000008,89457,185136,active (excluding full-time students),In employment,Employee,NA,7413
E08000008,21968,185136,active (excluding full-time students),In employment,Employee,Part,7414
E08000008,67489,185136,active (excluding full-time students),In employment,Employee,Full,7415
E08000008,2065,185136,active (excluding full-time students),In employment,Self-employed with employees,NA,7416
E08000008,501,185136,active (excluding full-time students),In employment,Self-employed with employees,Part,7417
E08000008,1564,185136,active (excluding full-time students),In employment,Self-employed with employees,Full,7418
E08000008,11804,185136,active (excluding full-time students),In employment,Self-employed without employees,NA,7419
E08000008,4857,185136,active (excluding full-time students),In employment,Self-employed without employees,Part,7420
E08000008,6947,185136,active (excluding full-time students),In employment,Self-employed without employees,Full,7421
E08000008,5538,185136,active (excluding full-time students),Unemployed,NA,NA,7422
E08000008,3215,185136,active and a full-time student,NA,NA,NA,7423
E08000008,2329,185136,active and a full-time student,In employment,NA,NA,7424
E08000008,2235,185136,active and a full-time student,In employment,Employee,NA,7425
E08000008,1822,185136,active and a full-time student,In employment,Employee,Part,7426
E08000008,413,185136,active and a full-time student,In employment,Employee,Full,7427
E08000008,15,185136,active and a full-time student,In employment,Self-employed with employees,NA,7428
E08000008,10,185136,active and a full-time student,In employment,Self-employed with employees,Part,7429
E08000008,5,185136,active and a full-time student,In employment,Self-employed with employees,Full,7430
E08000008,79,185136,active and a full-time student,In employment,Self-employed without employees,NA,7431
E08000008,56,185136,active and a full-time student,In employment,Self-employed without employees,Part,7432
E08000008,23,185136,active and a full-time student,In employment,Self-employed without employees,Full,7433
E08000008,886,185136,active and a full-time student,Unemployed,NA,NA,7434
E08000008,73057,185136,inactive,NA,NA,NA,7435
E08000008,39541,185136,inactive,Retired,NA,NA,7436
E08000008,7732,185136,inactive,Student,NA,NA,7437
E08000008,9189,185136,inactive,Looking after home or family,NA,NA,7438
E08000008,10420,185136,inactive,Long-term sick or disabled,NA,NA,7439
E08000008,6175,185136,inactive,Other,NA,NA,7440
E08000009,113807,186150,active (excluding full-time students),NA,NA,NA,7441
E08000009,109051,186150,active (excluding full-time students),In employment,NA,NA,7442
E08000009,91640,186150,active (excluding full-time students),In employment,Employee,NA,7443
E08000009,22339,186150,active (excluding full-time students),In employment,Employee,Part,7444
E08000009,69301,186150,active (excluding full-time students),In employment,Employee,Full,7445
E08000009,3245,186150,active (excluding full-time students),In employment,Self-employed with employees,NA,7446
E08000009,735,186150,active (excluding full-time students),In employment,Self-employed with employees,Part,7447
E08000009,2510,186150,active (excluding full-time students),In employment,Self-employed with employees,Full,7448
E08000009,14166,186150,active (excluding full-time students),In employment,Self-employed without employees,NA,7449
E08000009,6517,186150,active (excluding full-time students),In employment,Self-employed without employees,Part,7450
E08000009,7649,186150,active (excluding full-time students),In employment,Self-employed without employees,Full,7451
E08000009,4756,186150,active (excluding full-time students),Unemployed,NA,NA,7452
E08000009,3310,186150,active and a full-time student,NA,NA,NA,7453
E08000009,2506,186150,active and a full-time student,In employment,NA,NA,7454
E08000009,2352,186150,active and a full-time student,In employment,Employee,NA,7455
E08000009,1944,186150,active and a full-time student,In employment,Employee,Part,7456
E08000009,408,186150,active and a full-time student,In employment,Employee,Full,7457
E08000009,17,186150,active and a full-time student,In employment,Self-employed with employees,NA,7458
E08000009,8,186150,active and a full-time student,In employment,Self-employed with employees,Part,7459
E08000009,9,186150,active and a full-time student,In employment,Self-employed with employees,Full,7460
E08000009,137,186150,active and a full-time student,In employment,Self-employed without employees,NA,7461
E08000009,113,186150,active and a full-time student,In employment,Self-employed without employees,Part,7462
E08000009,24,186150,active and a full-time student,In employment,Self-employed without employees,Full,7463
E08000009,804,186150,active and a full-time student,Unemployed,NA,NA,7464
E08000009,69033,186150,inactive,NA,NA,NA,7465
E08000009,39957,186150,inactive,Retired,NA,NA,7466
E08000009,9188,186150,inactive,Student,NA,NA,7467
E08000009,8034,186150,inactive,Looking after home or family,NA,NA,7468
E08000009,6920,186150,inactive,Long-term sick or disabled,NA,NA,7469
E08000009,4934,186150,inactive,Other,NA,NA,7470
E08000010,158010,268694,active (excluding full-time students),NA,NA,NA,7471
E08000010,150892,268694,active (excluding full-time students),In employment,NA,NA,7472
E08000010,130540,268694,active (excluding full-time students),In employment,Employee,NA,7473
E08000010,31437,268694,active (excluding full-time students),In employment,Employee,Part,7474
E08000010,99103,268694,active (excluding full-time students),In employment,Employee,Full,7475
E08000010,3125,268694,active (excluding full-time students),In employment,Self-employed with employees,NA,7476
E08000010,706,268694,active (excluding full-time students),In employment,Self-employed with employees,Part,7477
E08000010,2419,268694,active (excluding full-time students),In employment,Self-employed with employees,Full,7478
E08000010,17227,268694,active (excluding full-time students),In employment,Self-employed without employees,NA,7479
E08000010,6731,268694,active (excluding full-time students),In employment,Self-employed without employees,Part,7480
E08000010,10496,268694,active (excluding full-time students),In employment,Self-employed without employees,Full,7481
E08000010,7118,268694,active (excluding full-time students),Unemployed,NA,NA,7482
E08000010,4886,268694,active and a full-time student,NA,NA,NA,7483
E08000010,3722,268694,active and a full-time student,In employment,NA,NA,7484
E08000010,3562,268694,active and a full-time student,In employment,Employee,NA,7485
E08000010,2939,268694,active and a full-time student,In employment,Employee,Part,7486
E08000010,623,268694,active and a full-time student,In employment,Employee,Full,7487
E08000010,22,268694,active and a full-time student,In employment,Self-employed with employees,NA,7488
E08000010,11,268694,active and a full-time student,In employment,Self-employed with employees,Part,7489
E08000010,11,268694,active and a full-time student,In employment,Self-employed with employees,Full,7490
